0;0.77412635;25.0;0.7291196
0;0.6156277;81.25;0.6872562
10;0.117281094;100.0;1.9418373
20;0.033536926;100.0;2.8239648
30;0.019623868;100.0;3.4238744
0;0.5556214;64.0625;0.52263737
10;0.10923453;100.0;1.8272473
20;0.04191461;100.0;2.85949
30;0.021343272;100.0;3.4311461
