5;5.939278;-0.194667
10;3.465865;-0.458473
15;2.348740;-0.563179
20;0.584344;-0.898599
25;-0.334111;-0.822955
30;-0.472670;-0.908588
35;-1.196051;-0.827032
40;-1.192176;-1.339036
45;-0.875084;-1.684134
50;-1.149245;-2.009056
55;-0.904266;-2.096419
60;-0.626992;-2.825453
65;-0.676539;-3.115548
70;-0.801595;-3.408596
75;-0.620808;-3.135844
80;-0.368579;-3.114915
85;-0.485102;-3.214617
90;-0.635845;-3.240753
95;-0.571818;-3.169580
100;-0.335699;-2.979586
105;-0.032859;-2.936297
110;-0.065166;-2.650320
115;-0.364818;-2.462093
120;-0.274037;-2.445695
125;-0.378783;-2.143657
130;-0.129984;-2.139127
135;-0.518203;-2.015263
140;-0.378995;-1.886990
145;-0.420278;-1.826094
150;-0.458981;-1.794614
155;-0.345424;-1.630093
160;-0.318436;-1.993400
165;-0.461076;-1.765031
170;-0.630149;-2.003590
175;-0.675517;-1.942912
180;-0.439747;-2.023535
185;-0.302760;-2.223904
190;-0.587248;-2.285766
195;-0.489234;-2.382635
200;-0.107627;-2.218166
205;-0.621678;-2.625252
210;-0.036012;-2.414809
215;-0.748499;-2.258981
220;-0.238456;-2.117847
225;-0.263964;-2.181553
230;-0.742520;-2.156375
235;-0.448706;-2.540748
240;-0.244093;-2.456508
245;-0.777291;-2.475107
250;-0.384592;-2.366624
255;-0.089465;-2.261382
260;-0.696600;-2.306612
265;-0.255984;-2.463699
270;-0.533326;-2.190378
275;-0.513515;-2.430566
280;-0.526555;-2.144882
285;-0.620862;-2.242793
290;-0.411624;-2.472690
295;-0.553508;-2.253179
300;-0.261030;-2.340135
305;-0.235310;-2.725533
310;-0.760551;-2.172374
315;-0.192111;-2.349197
320;-0.713758;-2.137963
325;-0.434740;-2.236583
330;-0.426876;-2.423188
335;-0.403731;-2.503858
340;-0.792888;-2.044509
345;-0.284263;-2.307146
350;-0.485645;-1.819291
355;-0.034612;-2.166682
360;-0.182739;-2.271528
365;0.350211;-2.245946
370;-0.414328;-2.297074
375;-0.047485;-2.206026
380;-0.408719;-1.958746
385;-0.143298;-2.373185
390;-0.405292;-2.255703
395;-0.389760;-2.357519
400;-0.540006;-2.526866
405;-0.315813;-2.298414
410;-0.722354;-2.322123
415;-0.198568;-2.161768
420;-0.525550;-1.881569
425;-0.255685;-1.880759
430;-0.281863;-2.050133
435;-0.781627;-1.912315
440;-0.430487;-2.371953
445;-0.353760;-2.394026
450;-0.276026;-2.630306
455;-0.493424;-2.675962
460;-0.487512;-2.570581
465;-0.090188;-2.613876
470;-0.959490;-2.594723
475;-0.314022;-2.146920
480;-0.322339;-2.234222
485;-0.195232;-2.224970
490;-0.466272;-2.638731
495;-0.422620;-2.422055
500;-0.264554;-2.364580
505;-0.910069;-1.956370
510;-0.162927;-2.437629
515;0.166176;-2.680869
520;-0.350368;-2.729736
525;-0.620346;-2.442619
530;-1.214753;-2.691113
535;-0.128138;-2.599261
540;-0.631294;-2.692164
545;-0.781292;-2.225941
550;-0.739778;-2.507415
555;-0.517192;-2.341801
560;-0.846311;-2.818733
565;-0.196904;-2.430053
570;-0.218470;-2.598223
