1;50.347819;44.587922
2;43.433027;42.199722
3;42.013224;41.707421
4;41.134535;40.759019
5;40.493016;40.061510
6;39.980215;40.667469
7;39.541964;39.053108
8;39.161523;39.373274
9;38.857187;38.551157
10;38.606135;38.293346
11;38.403566;38.235616
12;38.182943;38.113507
13;37.994380;38.086060
14;37.879775;38.072487
15;37.752928;37.761060
16;37.638960;37.664663
17;37.521841;37.533803
18;37.420673;37.564291
19;37.306765;37.410168
20;37.228451;37.576986
21;37.155429;37.271876
22;37.076414;37.404716
23;37.014605;37.239096
24;36.953383;37.680170
25;36.874284;37.071178
26;36.801662;37.069086
27;36.769691;37.463466
28;36.710140;37.428239
29;36.665516;37.058120
30;36.609898;37.060890
31;36.588522;36.893907
32;36.496488;37.775956
33;36.461289;36.869599
34;36.411053;36.906201
35;36.358248;36.814908
36;36.308789;36.950852
37;36.312669;36.726470
38;36.236047;37.083488
39;36.240436;36.856648
40;36.172131;36.702096
41;36.144483;36.746550
42;36.134190;36.556816
43;36.101502;36.653124
44;36.060061;36.747275
45;36.029809;36.670177
46;36.008389;36.740493
47;35.999070;36.710578
48;35.954887;36.625697
49;35.923632;36.875605
50;35.923667;36.757380
51;35.898415;36.685396
52;35.880989;36.500199
53;35.845850;36.633870
54;35.836518;36.731987
55;35.825821;36.414111
56;35.797854;36.745332
57;35.783239;36.558836
58;35.767328;36.701822
59;35.754349;36.403546
60;35.712651;36.666804
61;35.725586;36.482705
62;35.713588;36.402194
63;35.693620;36.705240
64;35.668812;36.594408
65;35.644014;36.772049
66;35.627640;36.583373
67;35.616361;36.718764
68;35.620044;36.497980
69;35.626651;36.477140
70;35.599623;36.510058
71;35.584893;36.444497
72;35.585722;36.751726
73;35.574197;36.654522
74;35.541304;36.596821
75;35.554055;36.476377
76;35.515871;36.417634
77;35.488031;36.357212
78;35.528406;36.391125
79;35.502291;36.519253
80;35.508385;36.450971
81;35.494182;36.419202
82;35.468194;36.436892
83;35.455462;36.434439
84;35.451301;36.542590
85;35.452551;36.341855
86;35.427039;36.328648
87;35.422947;36.393916
88;35.436266;36.362497
89;35.428301;36.434931
90;35.413967;36.367840
91;35.407543;36.554078
92;35.359721;36.434359
93;35.388670;36.661854
94;35.363027;36.533517
95;35.381266;36.454780
96;35.352903;36.359879
97;35.334975;36.448428
98;35.344156;36.834182
99;35.362298;36.625588
100;35.352609;36.539812
101;35.327637;36.538687
102;35.331085;36.402558
103;35.326143;36.566558
104;35.300822;36.559868
105;35.286982;36.489522
106;35.302507;36.354010
107;35.295724;36.373585
108;35.297551;36.472309
109;35.285790;36.413065
110;35.275000;36.368083
111;35.286392;36.407107
112;35.275817;36.660053
113;35.279039;36.279237
114;35.262386;36.503220
115;35.251925;36.255700
116;35.247075;36.314104
117;35.249091;36.371694
118;35.238253;36.582608
119;35.243576;36.556612
120;35.235336;36.399404
121;35.219973;36.518812
122;35.217174;36.357761
123;35.217650;36.328692
124;35.208687;36.425847
125;35.215414;36.667264
126;35.196352;36.347472
127;35.191255;36.416363
128;35.218905;36.535196
129;35.188246;36.526705
130;35.210504;36.435278
131;35.187594;36.376714
132;35.170904;36.633168
133;35.166479;36.422532
134;35.181817;36.434588
135;35.170402;36.553083
136;35.176601;36.533968
137;35.178035;36.375430
138;35.159902;36.269918
139;35.184383;36.385566
140;35.134750;36.498539
141;35.142819;36.353634
142;35.144858;36.724702
143;35.138014;36.496545
144;35.141625;36.275950
145;35.132671;36.453917
146;35.133819;36.401148
147;35.132315;36.610038
148;35.134841;36.344135
149;35.117742;36.432961
150;35.094673;36.492464
151;35.104593;36.482283
152;35.122198;36.573869
153;35.137915;36.416169
154;35.104593;36.443095
155;35.096979;36.428933
156;35.100695;36.414487
157;35.105122;36.484387
