1;0.747958;26.666667;20.000000;33.333334;0.935807
5;0.479086;81.666666;63.333333;100.000000;0.820431
10;0.313361;86.666667;73.333335;100.000000;0.442466
15;0.225331;99.166667;98.333335;100.000000;0.306295
20;0.161913;99.166667;98.333335;100.000000;0.271144
25;0.129235;100.000000;100.000000;100.000000;0.271642
30;0.102916;100.000000;100.000000;100.000000;0.274187
35;0.091250;100.000000;100.000000;100.000000;0.279328
40;0.067981;100.000000;100.000000;100.000000;0.258844
45;0.081162;99.166667;100.000000;98.333335;0.254807
50;0.051361;100.000000;100.000000;100.000000;0.257946
55;0.047087;100.000000;100.000000;100.000000;0.237616
60;0.042139;100.000000;100.000000;100.000000;0.234706
65;0.034047;100.000000;100.000000;100.000000;0.217260
70;0.044133;100.000000;100.000000;100.000000;0.201970
75;0.031256;100.000000;100.000000;100.000000;0.206099
80;0.047217;98.333332;96.666664;100.000000;0.189185
85;0.041318;99.166667;98.333335;100.000000;0.177925
90;0.055936;98.333335;98.333335;98.333335;0.194699
95;0.052842;98.333335;98.333335;98.333335;0.178252
100;0.067735;97.499999;94.999999;100.000000;0.182745
105;0.109944;94.999999;89.999998;100.000000;0.176071
110;0.100305;95.833334;93.333334;98.333335;0.181224
115;0.245810;90.833333;88.333333;93.333334;0.166325
120;0.342168;91.666666;94.999999;88.333333;0.170837
125;0.200162;90.833333;81.666666;100.000000;0.171648
130;0.426123;85.000002;78.333336;91.666669;0.180803
135;0.481152;82.500002;80.000001;85.000002;0.177935
140;0.317513;87.500000;78.333336;96.666664;0.148638
145;0.280262;84.166667;80.000001;88.333333;0.159011
150;0.169217;93.333334;86.666667;100.000000;0.147956
155;0.228044;87.500000;75.000000;100.000000;0.161950
160;0.346782;82.499999;69.999999;94.999999;0.161646
165;0.194225;91.666666;83.333331;100.000000;0.135419
170;0.171385;95.000002;91.666669;98.333335;0.146284
175;0.180558;93.333334;88.333333;98.333335;0.148644
180;0.174409;95.000002;91.666669;98.333335;0.146992
185;0.169888;95.833334;93.333334;98.333335;0.142660
190;0.171196;95.833331;94.999999;96.666664;0.149880
195;0.250508;95.833331;96.666664;94.999999;0.148133
200;0.124756;99.166667;98.333335;100.000000;0.132734
205;0.114533;99.166667;98.333335;100.000000;0.127441
210;0.158786;97.499999;100.000000;94.999999;0.142101
215;0.104957;99.166667;100.000000;98.333335;0.133024
220;0.122678;99.166667;100.000000;98.333335;0.138061
225;0.157325;98.333332;100.000000;96.666664;0.133658
230;0.091711;98.333332;100.000000;96.666664;0.128052
235;0.094433;99.166667;98.333335;100.000000;0.134551
240;0.081977;100.000000;100.000000;100.000000;0.132380
245;0.084447;99.166667;100.000000;98.333335;0.132329
250;0.075782;100.000000;100.000000;100.000000;0.130530
255;0.105047;99.166667;100.000000;98.333335;0.130493
260;0.075356;100.000000;100.000000;100.000000;0.126228
265;0.060765;100.000000;100.000000;100.000000;0.133159
270;0.079200;98.333332;100.000000;96.666664;0.135421
275;0.065915;100.000000;100.000000;100.000000;0.140237
280;0.063860;98.333332;100.000000;96.666664;0.130108
285;0.050660;100.000000;100.000000;100.000000;0.145265
290;0.079497;98.333332;100.000000;96.666664;0.122069
295;0.053579;100.000000;100.000000;100.000000;0.129784
300;0.049139;100.000000;100.000000;100.000000;0.123650
305;0.044937;100.000000;100.000000;100.000000;0.137557
310;0.042534;100.000000;100.000000;100.000000;0.122492
315;0.033552;100.000000;100.000000;100.000000;0.122766
320;0.038660;100.000000;100.000000;100.000000;0.123204
325;0.055817;99.166667;100.000000;98.333335;0.112180
330;0.035240;100.000000;100.000000;100.000000;0.122949
335;0.036886;100.000000;100.000000;100.000000;0.121694
340;0.035447;100.000000;100.000000;100.000000;0.124280
345;0.032447;100.000000;100.000000;100.000000;0.115751
350;0.037574;100.000000;100.000000;100.000000;0.116138
355;0.028940;100.000000;100.000000;100.000000;0.132678
360;0.025140;100.000000;100.000000;100.000000;0.107906
365;0.027218;100.000000;100.000000;100.000000;0.119497
370;0.029071;100.000000;100.000000;100.000000;0.117571
375;0.029374;100.000000;100.000000;100.000000;0.123345
380;0.018764;100.000000;100.000000;100.000000;0.121607
385;0.018676;100.000000;100.000000;100.000000;0.104855
390;0.024173;100.000000;100.000000;100.000000;0.113813
395;0.016821;100.000000;100.000000;100.000000;0.113660
400;0.018420;100.000000;100.000000;100.000000;0.116800
405;0.028428;99.166667;100.000000;98.333335;0.111864
410;0.023222;100.000000;100.000000;100.000000;0.118330
415;0.015951;100.000000;100.000000;100.000000;0.114485
420;0.014860;100.000000;100.000000;100.000000;0.118490
425;0.015684;100.000000;100.000000;100.000000;0.116496
430;0.014585;100.000000;100.000000;100.000000;0.118796
435;0.021228;100.000000;100.000000;100.000000;0.124654
440;0.015425;100.000000;100.000000;100.000000;0.106313
445;0.029538;99.166667;100.000000;98.333335;0.118530
450;0.014147;100.000000;100.000000;100.000000;0.116329
455;0.015268;100.000000;100.000000;100.000000;0.104506
460;0.013182;100.000000;100.000000;100.000000;0.115176
465;0.017485;100.000000;100.000000;100.000000;0.119046
470;0.012643;100.000000;100.000000;100.000000;0.120973
475;0.010184;100.000000;100.000000;100.000000;0.106477
480;0.018137;99.166667;100.000000;98.333335;0.112652
485;0.014884;100.000000;100.000000;100.000000;0.119815
490;0.018874;100.000000;100.000000;100.000000;0.118410
495;0.011967;100.000000;100.000000;100.000000;0.112374
500;0.013668;100.000000;100.000000;100.000000;0.106384
505;0.013634;100.000000;100.000000;100.000000;0.116572
510;0.012682;100.000000;100.000000;100.000000;0.110248
515;0.017091;100.000000;100.000000;100.000000;0.114609
520;0.010708;100.000000;100.000000;100.000000;0.105739
525;0.014562;100.000000;100.000000;100.000000;0.114940
530;0.015279;100.000000;100.000000;100.000000;0.114714
535;0.011907;100.000000;100.000000;100.000000;0.114119
540;0.011331;100.000000;100.000000;100.000000;0.119599
545;0.012590;100.000000;100.000000;100.000000;0.111424
550;0.015321;100.000000;100.000000;100.000000;0.107980
555;0.010581;100.000000;100.000000;100.000000;0.100925
560;0.016363;100.000000;100.000000;100.000000;0.108350
565;0.012598;100.000000;100.000000;100.000000;0.106515
570;0.012681;100.000000;100.000000;100.000000;0.111202
575;0.011535;100.000000;100.000000;100.000000;0.117451
580;0.009173;100.000000;100.000000;100.000000;0.109862
585;0.009087;100.000000;100.000000;100.000000;0.113833
590;0.018703;100.000000;100.000000;100.000000;0.116375
595;0.009372;100.000000;100.000000;100.000000;0.113049
600;0.011265;100.000000;100.000000;100.000000;0.120436
605;0.012529;100.000000;100.000000;100.000000;0.114260
610;0.021142;99.166667;100.000000;98.333335;0.116229
615;0.021591;100.000000;100.000000;100.000000;0.109500
620;0.011346;100.000000;100.000000;100.000000;0.108523
625;0.012176;100.000000;100.000000;100.000000;0.115107
630;0.013538;100.000000;100.000000;100.000000;0.103894
635;0.019092;100.000000;100.000000;100.000000;0.114751
640;0.016706;100.000000;100.000000;100.000000;0.105467
645;0.011128;100.000000;100.000000;100.000000;0.118360
650;0.012009;100.000000;100.000000;100.000000;0.105600
655;0.014778;100.000000;100.000000;100.000000;0.111068
660;0.010223;100.000000;100.000000;100.000000;0.119180
665;0.010358;100.000000;100.000000;100.000000;0.109340
670;0.009732;100.000000;100.000000;100.000000;0.110785
675;0.008740;100.000000;100.000000;100.000000;0.103351
680;0.010644;100.000000;100.000000;100.000000;0.100989
685;0.017393;99.166667;98.333335;100.000000;0.106262
690;0.013903;100.000000;100.000000;100.000000;0.110615
695;0.006937;100.000000;100.000000;100.000000;0.104973
700;0.015446;100.000000;100.000000;100.000000;0.112378
705;0.021055;100.000000;100.000000;100.000000;0.109364
710;0.023715;99.166667;100.000000;98.333335;0.112760
715;0.016137;100.000000;100.000000;100.000000;0.096237
720;0.031325;99.166667;100.000000;98.333335;0.105156
725;0.026253;100.000000;100.000000;100.000000;0.111185
730;0.028937;99.166667;100.000000;98.333335;0.111446
735;0.039510;99.166667;100.000000;98.333335;0.106797
740;0.030624;99.166667;100.000000;98.333335;0.116516
745;0.038047;99.166667;100.000000;98.333335;0.109122
750;0.024741;100.000000;100.000000;100.000000;0.102040
755;0.020961;100.000000;100.000000;100.000000;0.111934
760;0.018046;100.000000;100.000000;100.000000;0.108907
765;0.018187;100.000000;100.000000;100.000000;0.108865
770;0.018208;100.000000;100.000000;100.000000;0.107237
775;0.033310;98.333332;100.000000;96.666664;0.113520
780;0.011934;100.000000;100.000000;100.000000;0.111011
785;0.069480;97.499999;98.333335;96.666664;0.111881
790;0.044606;99.166667;100.000000;98.333335;0.109050
795;0.029112;99.166667;100.000000;98.333335;0.117954
800;0.018890;100.000000;100.000000;100.000000;0.114958
805;0.030112;99.166667;98.333335;100.000000;0.102328
810;0.044239;97.499999;96.666664;98.333335;0.105496
815;0.038342;99.166667;100.000000;98.333335;0.108860
820;0.033086;99.166667;98.333335;100.000000;0.106964
825;0.016317;100.000000;100.000000;100.000000;0.115355
830;0.023030;100.000000;100.000000;100.000000;0.108102
835;0.042393;98.333335;98.333335;98.333335;0.108780
840;0.013568;100.000000;100.000000;100.000000;0.104293
845;0.036626;99.166667;98.333335;100.000000;0.100165
850;0.049867;99.166667;100.000000;98.333335;0.114379
855;0.067329;97.499999;98.333335;96.666664;0.104017
860;0.026041;100.000000;100.000000;100.000000;0.110811
865;0.022264;100.000000;100.000000;100.000000;0.088935
870;0.054767;97.499999;100.000000;94.999999;0.113353
875;0.034469;99.166667;98.333335;100.000000;0.106136
880;0.030034;100.000000;100.000000;100.000000;0.090274
885;0.027160;99.166667;100.000000;98.333335;0.117675
890;0.057480;99.166667;100.000000;98.333335;0.103307
895;0.061200;96.666667;93.333334;100.000000;0.100942
900;0.097491;96.666667;94.999999;98.333335;0.110061
905;0.079396;98.333332;100.000000;96.666664;0.110659
910;0.056051;98.333332;100.000000;96.666664;0.104011
915;0.033045;99.166667;98.333335;100.000000;0.108807
920;0.108784;94.166666;93.333334;94.999999;0.107082
925;0.086905;98.333332;100.000000;96.666664;0.111803
930;0.053757;97.499999;96.666664;98.333335;0.096700
935;0.023710;100.000000;100.000000;100.000000;0.095926
940;0.064073;96.666667;94.999999;98.333335;0.102125
945;0.088376;95.833331;94.999999;96.666664;0.110679
950;0.078495;98.333335;98.333335;98.333335;0.101888
955;0.119402;96.666667;98.333335;94.999999;0.108572
960;0.038916;100.000000;100.000000;100.000000;0.107323
965;0.101155;95.833331;96.666664;94.999999;0.103649
970;0.068410;98.333332;100.000000;96.666664;0.107037
975;0.089009;96.666664;96.666664;96.666664;0.109252
980;0.141012;93.333331;96.666664;89.999998;0.109559
985;0.115786;96.666667;98.333335;94.999999;0.112285
990;0.107867;96.666667;94.999999;98.333335;0.095088
995;0.073314;95.833331;94.999999;96.666664;0.097491
1000;0.070892;96.666664;96.666664;96.666664;0.107071
1005;0.083915;97.499999;96.666664;98.333335;0.095527
1010;0.166045;90.000001;86.666667;93.333334;0.100504
