1;53.279450;48.318923
1;52.651825;47.224620
2;44.861522;43.143629
3;40.835113;40.130094
4;38.448935;37.561138
5;37.481339;36.861862
6;36.899400;36.566858
7;36.458030;36.022466
8;36.122585;35.630068
9;35.753622;35.496287
10;35.189945;34.925442
11;34.635536;34.578910
12;34.163347;33.567994
13;33.761412;34.672029
14;33.481585;33.201474
15;33.168202;32.828433
16;32.602176;32.512625
17;32.236813;31.772527
18;31.906762;31.753561
19;31.683098;31.512278
20;31.497486;31.340079
21;31.344421;31.258170
22;31.206866;31.409165
23;31.081829;31.293867
24;30.950230;30.696049
25;30.819394;31.167802
26;30.666113;30.460866
27;30.513161;30.832484
28;30.310189;30.075207
29;30.097194;29.962880
30;29.979219;30.420006
31;29.859079;29.907146
32;29.774905;29.835032
33;29.665455;29.787136
34;29.605558;29.724673
35;29.514815;29.726747
36;29.462358;29.444182
37;29.376338;29.380594
38;29.333216;29.528647
39;29.263055;29.443606
40;29.237988;29.415499
41;29.169961;29.634722
42;29.150114;29.195096
43;29.086275;29.221254
44;29.053893;29.285427
45;29.007982;29.367380
46;28.974653;29.550473
47;28.937718;28.964474
48;28.899629;29.131942
49;28.884412;28.984097
50;28.854478;28.956971
51;28.828819;29.184950
52;28.786551;28.875361
53;28.774892;29.497676
54;28.752106;28.825844
55;28.735655;28.875965
56;28.696868;29.222369
57;28.659283;28.951450
58;28.649450;29.242753
59;28.645269;28.872972
60;28.627276;28.912753
61;28.602343;28.862821
62;28.561886;29.104007
63;28.589423;28.923805
64;28.505915;28.713352
65;28.550756;29.175785
66;28.526547;29.109735
67;28.511891;29.119411
68;28.493710;28.934017
69;28.483813;28.604080
70;28.456316;28.827533
71;28.441907;28.722163
72;28.432792;28.893020
73;28.421113;28.706186
74;28.423674;28.841060
75;28.392382;28.992195
76;28.401403;28.789732
77;28.360015;28.853765
78;28.354559;28.963131
79;28.347423;28.760662
80;28.337525;28.655684
81;28.327962;28.960867
82;28.316976;28.913689
83;28.287386;28.597986
84;28.316934;28.919849
85;28.289420;28.860249
86;28.283938;28.791125
87;28.262737;28.817165
88;28.253771;28.784261
89;28.246133;28.563143
90;28.230648;28.697945
91;28.238452;29.040956
92;28.238972;28.742283
93;28.233860;28.922515
94;28.196763;28.845026
95;28.202116;28.684871
96;28.192124;28.484016
97;28.190153;28.627925
98;28.184889;28.573389
99;28.191890;28.552796
100;28.156722;28.872389
101;28.171964;29.027958
102;28.138352;28.409568
103;28.169428;28.549048
104;28.143349;28.506228
105;28.130067;29.310067
106;28.123683;28.553595
107;28.118825;28.507095
108;28.128706;28.556736
109;28.101290;28.446095
110;28.111687;28.460973
111;28.089849;28.630298
112;28.107144;28.939116
113;28.082939;28.971021
114;28.072091;28.666297
115;28.069502;28.656814
116;28.081677;28.705406
117;28.034284;28.687054
118;28.050388;28.718462
119;28.047442;28.676790
120;28.026225;28.389510
121;28.033636;28.459430
122;28.020679;28.775146
123;28.029827;28.684846
124;28.027514;28.697917
125;28.013428;28.630507
126;28.016535;28.505815
127;27.991456;28.814069
128;28.027006;28.701391
129;28.002531;28.532680
130;27.984425;28.522218
131;28.002190;28.616925
132;27.986777;28.561497
133;27.990142;28.473642
134;27.984517;28.507804
135;27.984753;28.620925
136;27.965331;28.640501
137;27.974991;28.725365
138;27.954530;28.358155
139;27.957574;28.864191
140;27.968350;28.502645
141;27.969762;28.350107
142;27.971820;28.769769
143;27.927560;28.817022
144;27.927083;28.758600
145;27.927282;28.960504
146;27.957586;28.513986
147;27.938814;28.773436
148;27.951685;28.536353
149;27.946556;28.363471
150;27.901487;28.412275
151;27.934676;28.551035
152;27.920732;28.605443
153;27.892987;28.479844
154;27.902659;28.554919
155;27.906331;28.584231
156;27.885356;28.707490
157;27.914429;28.448830
158;27.905033;28.700144
159;27.905059;28.563860
160;27.899332;28.632004
161;27.883233;28.725900
162;27.883035;28.370347
163;27.873529;28.790901
164;27.891824;28.398769
165;27.885592;28.403569
166;27.876449;28.393802
167;27.855352;28.507983
168;27.859171;28.421894
169;27.876236;28.415133
170;27.866810;28.406918
171;27.829957;28.540906
172;27.861219;28.362226
173;27.858339;28.855482
174;27.826224;28.637447
175;27.861441;28.540494
176;27.839101;28.633247
177;27.865962;28.560581
178;27.821234;28.599103
179;27.840520;28.398533
180;27.848862;28.361719
181;27.832185;28.643027
182;27.832581;28.447328
183;27.830500;28.569230
184;27.815645;28.590424
185;27.824508;28.672233
186;27.811381;28.357179
187;27.815136;28.325798
188;27.808785;28.278686
189;27.824682;28.721331
190;27.814755;28.571572
191;27.810716;28.474920
192;27.786946;28.469828
193;27.805958;28.421017
194;27.800259;28.529798
195;27.805754;28.481476
196;27.793055;28.674325
197;27.789189;28.690821
198;27.793976;28.501677
199;27.774657;28.546619
200;27.798527;28.408599
201;27.787180;28.485004
202;27.776539;28.847891
203;27.796532;28.323336
204;27.787538;28.546154
205;27.764129;28.330639
206;27.791144;28.562725
207;27.756733;28.352316
208;27.757683;28.468262
209;27.749863;28.566894
210;27.773556;28.492576
211;27.754295;28.563281
212;27.753274;28.433109
213;27.742969;28.342607
214;27.745238;28.878447
215;27.750505;28.554526
216;27.758308;28.579724
217;27.712662;28.347672
218;27.757787;28.390036
219;27.753911;28.326865
220;27.719331;28.490918
221;27.737555;28.533814
222;27.731300;28.272690
223;27.736532;28.673770
224;27.734327;28.468025
225;27.729325;28.457707
226;27.750633;28.364762
227;27.722540;28.215970
228;27.708320;28.664195
229;27.700039;28.511542
230;27.721725;28.445871
231;27.706258;28.447854
232;27.735993;28.406830
233;27.715468;28.388126
234;27.706452;28.757856
235;27.703850;28.671447
236;27.713905;28.520860
237;27.720934;28.349269
238;27.715209;28.256050
239;27.700496;28.253649
240;27.714443;28.305419
241;27.692510;28.986942
242;27.695985;28.315411
243;27.694888;28.471950
244;27.668372;28.696489
245;27.706916;28.624081
246;27.708574;28.368969
247;27.675999;28.302490
248;27.683289;28.750676
249;27.692694;28.656863
250;27.667323;28.303904
251;27.697059;28.518484
252;27.680132;28.353540
253;27.674334;28.469999
254;27.669625;28.443819
255;27.680446;28.221827
256;27.668424;28.302749
257;27.673273;28.491144
258;27.669617;28.238951
259;27.665365;28.587947
260;27.684139;28.468616
261;27.656546;28.533055
262;27.685504;28.555526
263;27.664205;28.366829
264;27.665170;28.344760
265;27.669768;28.285280
266;27.663650;28.503760
267;27.642117;28.792829
268;27.654353;28.313562
269;27.645097;28.598101
270;27.651619;28.839417
271;27.640942;28.296405
272;27.630096;28.315636
273;27.632977;28.621747
274;27.628923;28.486870
275;27.628671;28.413730
276;27.656252;28.277335
277;27.653099;28.409018
278;27.646080;28.448221
279;27.626600;29.083171
280;27.655237;28.425362
281;27.651379;28.349851
282;27.647448;28.463731
283;27.638967;28.520074
284;27.635218;28.288991
285;27.629970;28.487834
286;27.612192;28.464853
287;27.611417;28.295650
288;27.629204;28.403698
289;27.620942;28.498857
290;27.634791;28.398076
291;27.632263;28.327373
292;27.621255;28.429606
293;27.649095;28.603125
294;27.598075;28.331087
295;27.620496;28.749866
296;27.623457;28.631446
297;27.620772;28.414127
298;27.633340;28.274364
299;27.612172;28.410942
300;27.616242;28.385934
301;27.615897;28.201209
302;27.611716;28.589737
303;27.609349;28.423292
304;27.634353;28.411327
305;27.622657;28.383767
306;27.626893;28.240482
307;27.624614;28.337071
308;27.593772;28.408748
309;27.609144;28.487412
310;27.603343;28.484668
311;27.607018;28.467786
312;27.590189;28.299352
313;27.572533;28.253904
314;27.620802;28.643322
315;27.617458;28.551879
316;27.575510;28.423370
317;27.622946;28.330852
318;27.584937;28.450744
319;27.590128;28.779385
320;27.583428;28.556838
321;27.594572;28.215513
322;27.584782;28.266949
323;27.583228;28.424966
324;27.582504;28.584676
325;27.577938;28.196751
326;27.585293;28.308276
327;27.592709;28.561979
328;27.573937;28.458928
329;27.596351;28.258146
330;27.594860;29.065625
331;27.591511;28.343512
332;27.564931;28.325946
333;27.581423;28.621896
334;27.606948;28.362700
335;27.579946;28.585859
336;27.583618;28.368258
337;27.561435;28.497176
338;27.579460;28.387578
339;27.577609;28.585852
340;27.574218;28.560162
341;27.582432;28.498817
342;27.564452;28.271155
343;27.569424;28.335495
344;27.561981;28.504337
345;27.586136;28.215524
346;27.572305;28.267270
347;27.557694;28.327769
348;27.558650;28.405958
349;27.563940;28.207307
350;27.547543;28.222446
351;27.556965;28.224377
352;27.543264;28.382380
353;27.546907;28.455600
354;27.551455;28.392893
355;27.539182;28.328268
356;27.551791;28.346277
357;27.538736;28.242920
358;27.503886;28.314538
359;27.554975;28.305104
360;27.561674;28.197660
361;27.551953;28.406962
362;27.549760;28.591399
363;27.558750;28.442847
364;27.543568;28.246387
365;27.534750;28.510363
366;27.516703;28.441779
367;27.530255;28.657749
368;27.564828;28.242951
369;27.517120;28.359938
370;27.525070;28.460627
371;27.547269;28.402973
372;27.512547;28.728319
373;27.544945;28.187930
374;27.532837;28.554260
375;27.532334;28.407785
376;27.540021;28.309549
377;27.545518;28.589107
378;27.529151;28.450232
379;27.529542;28.326406
380;27.536758;28.567221
381;27.538171;28.529469
382;27.523051;28.228591
383;27.543380;28.490794
384;27.504562;28.591564
385;27.530549;28.374583
386;27.528101;28.240289
387;27.534219;28.424214
388;27.539044;28.416784
389;27.519518;28.530247
390;27.524101;28.550711
391;27.520058;28.362383
392;27.535450;28.384911
393;27.522440;28.398161
