100;0.08567065;99.3571400642395;98.71428608894348;100.0;3.1640415
200;0.73594403;73.92857074737549;48.28571379184723;99.57143068313599;1.6491259
300;0.6246916;50.0;0.0;100.0;0.69589096
400;0.61355215;50.6428599357605;1.2857142835855484;100.0;0.71223897
500;0.6298044;50.07143020629883;0.1428571413271129;100.0;0.7099573
600;0.63704705;50.07143020629883;0.1428571413271129;100.0;0.72396904
700;0.6473273;50.49999952316284;0.9999999776482582;100.0;0.7315207
800;0.6570227;50.285714864730835;0.5714285653084517;100.0;0.73946387
900;0.65781444;54.07142639160156;8.142857253551483;100.0;0.7526611
1000;0.6577185;69.92857456207275;39.85714316368103;100.0;0.76110524
1100;0.64958036;75.42856931686401;51.14285945892334;99.71428513526917;0.78855616
1200;0.6537744;71.71428799629211;47.57142961025238;95.85714340209961;0.7925392
1300;0.64224267;73.78571033477783;55.142855644226074;92.42857098579407;0.8016578
1400;0.6587193;63.9285683631897;50.428569316864014;77.42857336997986;0.7995166
1500;0.6587415;68.3571457862854;58.1428587436676;78.57142686843872;0.7899547
1600;0.66772556;63.64285945892334;50.71428418159485;76.57142877578735;0.7860624
1700;0.6705792;59.35714244842529;57.71428346633911;61.000001430511475;0.78974664
1800;0.6707465;57.928574085235596;55.000001192092896;60.85714101791382;0.7904797
1900;0.671924;61.571431159973145;57.14285969734192;66.00000262260437;0.78114426
2000;0.67124385;59.14285182952881;61.8571400642395;56.42856955528259;0.7862847
2100;0.6736504;59.071433544158936;65.4285728931427;52.71428823471069;0.7809892
2200;0.6780823;57.357144355773926;61.28571629524231;53.42857241630554;0.78810275
2300;0.67814624;59.00000333786011;66.57142639160156;51.428574323654175;0.7792771
2400;0.685037;56.00000023841858;59.857141971588135;52.14285850524902;0.7759814
2500;0.6870266;51.499998569488525;58.99999737739563;43.99999976158142;0.7804187
2600;0.6827904;57.64285326004028;62.42856979370117;52.85714268684387;0.77209646
2700;0.68254185;56.785714626312256;59.42857265472412;54.14285659790039;0.78306246
2800;0.6836965;60.35714149475098;62.42856979370117;58.28571319580078;0.7763139
2900;0.68217766;60.428571701049805;62.71428465843201;58.1428587436676;0.7976376
3000;0.67741644;61.571431159973145;65.85714221000671;57.2857141494751;0.7878023
3100;0.6785437;60.92857122421265;66.8571412563324;55.000001192092896;0.78915554
3200;0.6821331;60.35714149475098;64.42857384681702;56.285715103149414;0.779403
3300;0.68790966;53.999996185302734;72.2857117652893;35.71428656578064;0.7927505
3400;0.6689172;66.14285707473755;65.14285802841187;67.14285612106323;0.78844327
3500;0.6861067;57.85714387893677;59.714287519454956;56.00000023841858;0.8046317
3600;0.6694466;67.5000011920929;66.71428680419922;68.28571557998657;0.7964743
3700;0.673289;66.71428680419922;63.85714411735535;69.57142949104309;0.78693986
3800;0.6709579;67.99999475479126;67.85714030265808;68.14285516738892;0.80674165
3900;0.6734228;62.785714864730835;65.85714221000671;59.714287519454956;0.81182706
4000;0.66505754;63.9285683631897;68.71428489685059;59.142857789993286;0.82711965
4100;0.677281;63.21428418159485;61.71428561210632;64.71428275108337;0.79563016
4200;0.65784574;73.50000143051147;67.7142858505249;79.28571701049805;0.8369514
4300;0.6677544;62.85714507102966;65.4285728931427;60.285717248916626;0.8123474
4400;0.66153705;68.64285469055176;67.28571653366089;69.9999988079071;0.79741627
4500;0.6651889;64.92856740951538;57.2857141494751;72.57142663002014;0.83148426
4600;0.65970445;70.14285922050476;65.71428775787354;74.57143068313599;0.8349602
4700;0.6648105;65.14285802841187;66.42857193946838;63.85714411735535;0.8136212
4800;0.66632617;64.71428871154785;58.99999737739563;70.4285740852356;0.80264205
4900;0.662271;67.5000011920929;58.42857360839844;76.57142877578735;0.81298494
5000;0.66005135;67.78571605682373;66.00000262260437;69.57142949104309;0.84392816
5100;0.6627253;66.57142639160156;66.28571152687073;66.8571412563324;0.8487657
5200;0.6657462;63.78571391105652;56.857144832611084;70.71428298950195;0.85374355
